5639,GILA VALLEY LIBRARY,411 HIGHWAY 211 GILA NM 88038,5755354343,5639,No Comment
5640,PLACITAS COMMUNITY LIBRARY,453 HWY 165 PLACITAS NM 87043,5058673355,5640,No Comment
5641,TAYTSUGEH OWEENGEH LIBRARY,INTERGENERATIONAL CENTER SANTA FE NM 87506,5059557730,5641,No Comment
5642,TULAROSA PUBLIC LIBRARY,515 FRESNO ST. TULAROSA NM 88352,5055852711,5642,No Comment
5643,VILLAGE OF CORONA PUBLIC LIBRARY,481 CORONA MAIN STREET CORONA NM 88318,5758495513,5643,No Comment
5644,TALPA COMMUNITY CENTER LIBRARY,4 ARCHULETA RD RANCHOS DE TAOS NM 87557,5757511014,5644,No Comment
5645,P`OE TSAWA COMMUNITY LIBRARY,232 POPAY AVENUE OHKAY OWINGEH NM 87566,5058522814,5645,No Comment
5646,QUESTA PUBLIC LIBRARY,6 1/2 MUNICIPAL PARK ROAD QUESTA NM 87556,5755862023,5646,No Comment
5647,VALLECITOS COMMUNITY CENTER AND LIBRARY,13 COUNTY RD. 251 VALLECITOS NM 87581,5755824211,5647,No Comment
5648,DAVID F. CARGO EL VALLE DE ANTON CHICO LIBRARY,1077 NM SR 386 ANTON CHICO NM 87711,5754272665,5648,No Comment
5649,ANTHONY PUBLIC LIBRARY,750 LANDERS RD ANTHONY NM 88021,5758823059,5649,No Comment
5650,TORREON COMMUNITY LIBRARY,HWY 197 MM 26 CUBA NM 87013,5057312336,5650,No Comment
5651,DAVID F. CARGO LIBRARY @ VILLANUEVA,11 LOS PUEBLOS ROAD VILLANUEVA NM 87583,5754210808,5651,No Comment
5652,VILLAGE OF SANTA CLARA LIBRARY,105 N. BAYARD STREET SANTA CLARA NM 88026,5757270025,5652,No Comment
5653,CARRIZOZO COMMUNITY PUBLIC LIBRARY,406 CENTRAL AVE CARRIZOZO NM 88301,5756482595,5653,No Comment
5654,AMARGOSA VALLEY LIBRARY DISTRICT,1660 EAST AMARGOSA FARM ROAD AMARGOSA VALLEY NV 89020,7753725340,5654,No Comment
5655,BEATTY LIBRARY DISTRICT,400 NORTH 4TH STREET BEATTY NV 89003,7755532257,5655,No Comment
5656,BOULDER CITY LIBRARY DISTRICT,701 ADAMS BOULEVARD BOULDER CITY NV 89005,7022931281,5656,No Comment
5657,CHURCHILL COUNTY LIBRARY,553 S MAINE STREET FALLON NV 89406,7754237581,5657,No Comment
5658,PAHRUMP COMMUNITY LIBRARY,701 EAST STREET PAHRUMP NV 89048,7757275930,5658,No Comment
5659,DOUGLAS COUNTY PUBLIC LIBRARY,1625 LIBRARY LANE MINDEN NV 89423,7757829841,5659,No Comment
5660,ELKO-LANDER-EUREKA COUNTY LIBRARY SYSTEM,720 COURT STREET ELKO NV 89801,7757383066,5660,No Comment
5661,LAS VEGAS-CLARK COUNTY LIBRARY DISTRICT,7060 W WINDMILL LN LAS VEGAS NV 89113,7027347323,5661,No Comment
5662,HENDERSON DISTRICT PUBLIC LIBRARIES,280 S. GREEN VALLEY PKWY. HENDERSON NV 89012,7024927252,5662,No Comment
5663,HUMBOLDT COUNTY LIBRARY,85 EAST 5TH STREET WINNEMUCCA NV 89445,7756236388,5663,No Comment
5664,LINCOLN COUNTY LIBRARY,63 MAIN STREET PIOCHE NV 89043,7759625244,5664,No Comment
5665,LYON COUNTY LIBRARY SYSTEM,20 NEVIN WAY YERINGTON NV 89447,7754636645,5665,No Comment
5666,MINERAL COUNTY LIBRARY,110 1ST STREET HAWTHORNE NV 89415,7759452778,5666,No Comment
5667,NORTH LAS VEGAS LIBRARY DISTRICT,2250 LAS VEGAS BLVD. N NORTH LAS VEGAS NV 89030,7026331070,5667,No Comment
5668,CARSON CITY LIBRARY,900 NORTH ROOP STREET CARSON CITY NV 89701,7758872244,5668,No Comment
5669,PERSHING COUNTY LIBRARY,1125 CENTRAL AVENUE LOVELOCK NV 89419,7752732216,5669,No Comment
5670,STOREY COUNTY PUBLIC LIBRARY,175 E. CARSON ST. VIRGINIA CITY NV 89440,7758470541,5670,No Comment
5671,TONOPAH LIBRARY DISTRICT,167 S CENTRAL ST TONOPAH NV 89049,7754823374,5671,No Comment
5672,WASHOE COUNTY LIBRARY SYSTEM,301 S. CENTER ST. RENO NV 89505,7753278341,5672,No Comment
5673,WHITE PINE COUNTY LIBRARY,950 CAMPTON STREET ELY NV 89301,7752936900,5673,No Comment
5674,ESMERALDA COUNTY LIBRARIES,10 MONTEZUMA WAY SILVERPEAK NV 89047,7759372215,5674,No Comment
5675,SMOKY VALLEY LIBRARY DISTRICT,73 HADLEY CIRCLE ROUND MOUNTAIN NV 89045,7753772215,5675,No Comment
5676,MONTOUR FALLS MEMORIAL LIBRARY,406  W MAIN STREET MONTOUR FALLS NY 14865,6075357489,5676,No Comment
5677,THE SOUTHWORTH LIBRARY ASSOCIATION,24 WEST MAIN STREET DRYDEN NY 13053,6078444782,5677,No Comment
5678,HILLVIEW FREE LIBRARY,3717 LAKE SHORE DRIVE DIAMOND POINT NY 12824,5186683012,5678,No Comment
5679,BROOKLYN PUBLIC LIBRARY,10 GRAND ARMY PLAZA BROOKLYN NY 11238,7182302404,5679,No Comment
5680,BUFFALO AND ERIE COUNTY PUBLIC LIBRARY,1 LAFAYETTE SQUARE BUFFALO NY 14203,7168588900,5680,No Comment
5681,NEWSTEAD PUBLIC LIBRARY,33 MAIN STREET AKRON NY 14001,7165422327,5681,No Comment
5682,EWELL FREE LIBRARY,13280 BROADWAY ALDEN NY 14004,7169377082,5682,No Comment
5683,ANGOLA PUBLIC LIBRARY,34 NORTH MAIN STREET ANGOLA NY 14006,7165491271,5683,No Comment
5684,BOSTON FREE LIBRARY,9475 BOSTON STATE ROAD BOSTON NY 14025,7169413516,5684,No Comment
5685,CHEEKTOWAGA PUBLIC LIBRARY,1030 LOSSON ROAD CHEEKTOWAGA NY 14227,7166684991,5685,No Comment
5686,CLARENCE PUBLIC LIBRARY,THREE TOWN PLACE CLARENCE NY 14031,7167412650,5686,No Comment
5687,TOWN OF COLLINS PUBLIC LIBRARY,2341 MAIN STREET COLLINS NY 14034,7165325129,5687,No Comment
5688,AURORA TOWN PUBLIC LIBRARY,550 MAIN STREET EAST AURORA NY 14052,7166524440,5688,No Comment
5689,EDEN LIBRARY,2901 EAST CHURCH STREET EDEN NY 14057,7169924028,5689,No Comment
5690,ELMA PUBLIC LIBRARY,1860 BOWEN ROAD ELMA NY 14059,7166522719,5690,No Comment
5691,GOWANDA FREE LIBRARY,56 WEST MAIN STREET GOWANDA NY 14070,7165323451,5691,No Comment
5692,GRAND ISLAND MEMORIAL LIBRARY,1715 BEDELL ROAD GRAND ISLAND NY 14072,7167737124,5692,No Comment
5693,HAMBURG PUBLIC LIBRARY,102 BUFFALO STREET HAMBURG NY 14075,7166494415,5693,No Comment
5694,TOWN OF TONAWANDA PUBLIC LIBRARY,160 DELAWARE ROAD KENMORE NY 14217,7168732842,5694,No Comment
5695,LACKAWANNA PUBLIC LIBRARY,560 RIDGE ROAD LACKAWANNA NY 14218,7168230630,5695,No Comment
5696,LANCASTER PUBLIC LIBRARY,5466 BROADWAY LANCASTER NY 14086,7166831120,5696,No Comment
5697,MARILLA FREE LIBRARY,11637 BULLIS ROAD MARILLA NY 14102,7166527449,5697,No Comment
5698,TOWN OF NORTH COLLINS PUBLIC LIBRARY,2095 SCHOOL STREET NORTH COLLINS NY 14111,7163373211,5698,No Comment
5699,ORCHARD PARK PUBLIC LIBRARY,4570 SOUTH BUFFALO STREET ORCHARD PARK NY 14127,7166629851,5699,No Comment
5700,HULBERT LIBRARY OF THE TOWN OF CONCORD,18 CHAPEL STREET SPRINGVILLE NY 14141,7165927742,5700,No Comment
5701,CITY OF TONAWANDA PUBLIC LIBRARY,333 MAIN STREET TONAWANDA NY 14150,7166935043,5701,No Comment
5702,AMHERST PUBLIC LIBRARY,350 JOHN JAMES AUDUBON PARKWAY AMHERST NY 14228,7166884919,5702,No Comment
5703,WEST SENECA PUBLIC LIBRARY,1300 UNION ROAD WEST SENECA NY 14224,7166742928,5703,No Comment
5704,ALLEGANY PUBLIC LIBRARY,90 WEST MAIN STREET ALLEGANY NY 14706,7163731056,5704,No Comment
5705,CATTARAUGUS FREE LIBRARY,21 MAIN STREET CATTARAUGUS NY 14719,7162579500,5705,No Comment
5706,DELEVAN-YORKSHIRE PUBLIC LIBRARY,28 SCHOOL STREET DELEVAN NY 14042,7164921961,5706,No Comment
5707,ELLICOTTVILLE MEMORIAL LIBRARY,6499 MAPLES ROAD ELLICOTTVILLE NY 14731,7166992842,5707,No Comment
5708,BLOUNT LIBRARY,5 NORTH MAIN STREET FRANKLINVILLE NY 14737,7166765715,5708,No Comment
5709,MEMORIAL LIBRARY OF LITTLE VALLEY,110 ROCK CITY STREET LITTLE VALLEY NY 14755,7169386301,5709,No Comment
5710,KING MEMORIAL LIBRARY,9538 RT. 16 MACHIAS NY 14101,7163539915,5710,No Comment
5711,OLEAN PUBLIC LIBRARY,134 NORTH SECOND STREET OLEAN NY 14760,7163720200,5711,No Comment
5712,PORTVILLE FREE LIBRARY,2 NORTH MAIN STREET PORTVILLE NY 14770,7169338441,5712,No Comment
5713,RANDOLPH LIBRARY,26 JAMESTOWN STREET RANDOLPH NY 14772,7163583712,5713,No Comment
5714,SALAMANCA PUBLIC LIBRARY,155 WILDWOOD AVENUE SALAMANCA NY 14779,7169451890,5714,No Comment
5715,SENECA NATION LIBRARY,830 BROAD STREET EXTENSION SALAMANCA NY 14779,7169453157,5715,No Comment
5716,ASHVILLE FREE LIBRARY,2200 NORTH MAPLE STREET ASHVILLE NY 14710,7167639906,5716,No Comment
5717,BEMUS POINT PUBLIC LIBRARY,13 MAIN STREET BEMUS POINT NY 14712,7163862274,5717,No Comment
5718,AHIRA HALL MEMORIAL LIBRARY,37 WEST MAIN STREET BROCTON NY 14716,7167929418,5718,No Comment
5719,HAZELTINE PUBLIC LIBRARY,891 BUSTI-SUGAR GROVE ROAD JAMESTOWN NY 14701,7164871281,5719,No Comment
5720,SMITH MEMORIAL LIBRARY,21 MILLER AVENUE CHAUTAUQUA NY 14722,7163576296,5720,No Comment
5721,CLYMER-FRENCH CREEK FREE LIBRARY,564 CLYMER - SHERMAN ROAD CLYMER NY 14724,7163558823,5721,No Comment
5722,DUNKIRK PUBLIC LIBRARY,536 CENTRAL AVENUE DUNKIRK NY 14048,7163662511,5722,No Comment
5723,ELLINGTON FARMAN LIBRARY,760 THORNTON ROAD ELLINGTON NY 14732,7162872945,5723,No Comment
5724,FALCONER PUBLIC LIBRARY,101 WEST MAIN STREET FALCONER NY 14733,7166653504,5724,No Comment
5725,FLUVANNA FREE LIBRARY,3532 FLUVANNA AVENUE EXTENSION JAMESTOWN NY 14701,7164871773,5725,No Comment
5726,DARWIN R. BARKER LIBRARY ASSOCIATION,7 DAY STREET FREDONIA NY 14063,7166728051,5726,No Comment
5727,MYERS MEMORIAL LIBRARY,26 IVORY STREET FREWSBURG NY 14738,7165695515,5727,No Comment
5728,JAMES PRENDERGAST LIBRARY ASSOCIATION,509 CHERRY STREET JAMESTOWN NY 14701,7164847135,5728,No Comment
5729,KENNEDY FREE LIBRARY,649 SECOND STREET KENNEDY NY 14747,7162674265,5729,No Comment
5730,LAKEWOOD MEMORIAL LIBRARY,12 WEST SUMMIT STREET LAKEWOOD NY 14750,7167636234,5730,No Comment
5731,MAYVILLE LIBRARY,92 SOUTH ERIE STREET MAYVILLE NY 14757,7167537362,5731,No Comment
5732,RIPLEY PUBLIC LIBRARY,64 WEST MAIN STREET RIPLEY NY 14775,7167363913,5732,No Comment
5733,MINERVA FREE LIBRARY,116 MILLER STREET SHERMAN NY 14781,7167616378,5733,No Comment
5734,ANDERSON-LEE LIBRARY,43 MAIN STREET SILVER CREEK NY 14136,7169343468,5734,No Comment
5735,SINCLAIRVILLE FREE LIBRARY,15 MAIN STREET SINCLAIRVILLE NY 14782,7169625885,5735,No Comment
5736,MARY E. SEYMOUR MEMORIAL FREE LIBRARY,22 NORTH MAIN STREET STOCKTON NY 14784,7165953323,5736,No Comment
5737,PATTERSON LIBRARY,40 SOUTH PORTAGE STREET WESTFIELD NY 14787,7163262154,5737,No Comment
5738,ALMOND TWENTIETH CENTURY CLUB LIBRARY,42 N MAIN STREET ALMOND NY 14804,6072766311,5738,No Comment
5739,ANDOVER FREE LIBRARY,40 MAIN STREET ANDOVER NY 14806,6074788442,5739,No Comment
5740,ANGELICA FREE LIBRARY,55 WEST MAIN STREET ANGELICA NY 14709,5854667860,5740,No Comment
5741,BELFAST PUBLIC LIBRARY,75 SOUTH MAIN STREET BELFAST NY 14711,5853652072,5741,No Comment
5742,FREE LIBRARY OF THE BELMONT LITERARY AND HISTORICAL SOCIETY,2 WILLETS AVENUE BELMONT NY 14813,5852685308,5742,No Comment
5743,BOLIVAR FREE LIBRARY,390 MAIN STREET BOLIVAR NY 14715,5859282015,5743,No Comment
5744,ESSENTIAL CLUB FREE LIBRARY,11 PRATT STREET CANASERAGA NY 14822,6075456443,5744,No Comment
5745,CUBA CIRCULATING LIBRARY ASSOCIATION,39 EAST MAIN STREET CUBA NY 14727,5859681668,5745,No Comment
5746,WIDE AWAKE CLUB LIBRARY,22 N. GENESEE ST. FILLMORE NY 14735,5855678301,5746,No Comment
5747,FRIENDSHIP FREE LIBRARY,40 WEST MAIN STREET FRIENDSHIP NY 14739,5859737724,5747,No Comment
5748,GENESEE LIBRARY,8351 STATE ROUTE 417 LITTLE GENESEE NY 14754,5859281915,5748,No Comment
5749,COLONIAL LIBRARY,160 MAIN STREET RICHBURG NY 14774,5859282694,5749,No Comment
5750,RUSHFORD FREE LIBRARY,9012 MAIN STREET RUSHFORD NY 14777,5854372533,5750,No Comment
5751,SCIO MEMORIAL LIBRARY,3980 STATE RT. 19 SCIO NY 14880,5855934816,5751,No Comment
5752,DAVID A HOWE PUBLIC LIBRARY,155 NORTH MAIN STREET WELLSVILLE NY 14895,5855933410,5752,No Comment
5753,WHITESVILLE PUBLIC LIBRARY,500 MAIN STREET WHITESVILLE NY 14897,6073563645,5753,No Comment
5754,DUTTON S. PETERSON MEMORIAL LIBRARY,106 FIRST ST. ODESSA NY 14869,6075942791,5754,No Comment
5755,WATKINS GLEN CEN SCH DIS FREE PUB LIB,610 SOUTH DECATUR STREET WATKINS GLEN NY 14891,6075352346,5755,No Comment
5756,ADDISON PUBLIC LIBRARY,6 SOUTH STREET ADDISON NY 14801,6073593888,5756,No Comment
5757,E J COTTRELL MEMORIAL LIBRARY,30 MAIN STREET ATLANTA NY 14808,5855345030,5757,No Comment
5758,AVOCA FREE LIBRARY,18 NORTH MAIN STREET AVOCA NY 14809,6075669279,5758,No Comment
5759,DORMANN LIBRARY,101 WEST MORRIS STREET BATH NY 14810,6077764613,5759,No Comment
5760,WIMODAUGHSIAN FREE LIBRARY,19 WEST MAIN STREET CANISTEO NY 14823,6076984445,5760,No Comment
5761,SOUTHEAST STEUBEN COUNTY LIBRARY,300 CIVIC CENTER PLAZA SUITE 101 CORNING NY 14830,6079363713,5761,No Comment
5762,FRED AND HARRIETT TAYLOR MEMORIAL LIBRARY,21 WILLIAM STREET HAMMONDSPORT NY 14840,6075692045,5762,No Comment
5763,HORNELL PUBLIC LIBRARY,64 GENESEE STREET HORNELL NY 14843,6073241210,5763,No Comment
5764,HOWARD PUBLIC LIBRARY,3607 COUNTY ROUTE 70A HORNELL NY 14843,6075662412,5764,No Comment
5765,JASPER FREE LIBRARY,3807 LIBRARY STREET JASPER NY 14855,6077923494,5765,No Comment
5766,PRATTSBURG FREE LIBRARY,26 MAIN STREET PRATTSBURGH NY 14873,6075223490,5766,No Comment
5767,PULTENEY FREE LIBRARY,9224 CTY RT 74 PULTENEY NY 14874,6078683652,5767,No Comment
5768,DR. SANDOR & BERTHE BENEDEK MEMORIAL LIBRARY,7 MCCOY STREET SAVONA NY 14879,6075834426,5768,No Comment
5769,WAYLAND FREE LIBRARY,101 WEST NAPLES STREET WAYLAND NY 14572,5857285380,5769,No Comment
5770,MODESTE BEDIENT MEMORIAL LIBRARY,3699 ROUTE 54A BRANCHPORT NY 14418,3155952899,5770,No Comment
5771,DUNDEE LIBRARY,32 WATER STREET DUNDEE NY 14837,6072435938,5771,No Comment
5772,PENN YAN PUBLIC LIBRARY,214 MAIN STREET PENN YAN NY 14527,3155366114,5772,No Comment
5773,CHAMPLAIN MEMORIAL LIBRARY,148 ELM STREET CHAMPLAIN NY 12919,5182988620,5773,No Comment
5774,CHAZY PUBLIC LIBRARY,1329 FISKE ROAD CHAZY NY 12921,5188467676,5774,No Comment
5775,DANNEMORA FREE LIBRARY,40 EMMONS STREET DANNEMORA NY 12929,5184927005,5775,No Comment
5776,MOOERS FREE LIBRARY,25 SCHOOL STREET MOOERS NY 12958,5182367744,5776,No Comment
5777,PERU FREE LIBRARY,3024 ROUTE 22 PERU NY 12972,5186438618,5777,No Comment
5778,PLATTSBURGH PUBLIC LIBRARY,19 OAK STREET PLATTSBURGH NY 12901,5185630921,5778,No Comment
5779,ROUSES POINT DODGE MEMORIAL LIBRARY,144 LAKE STREET ROUSES POINT NY 12979,5182976242,5779,No Comment
5780,DODGE LIBRARY,9 FISKE ROAD WEST CHAZY NY 12992,5184936131,5780,No Comment
5781,AUSABLE FORKS FREE LIBRARY,9 CHURCH LANE AUSABLE FORKS NY 12912,5186475596,5781,No Comment
5782,HAMMOND LIBRARY OF CROWN POINT,2732 MAIN STREET CROWN POINT NY 12928,5185973616,5782,No Comment
5783,ELIZABETHTOWN LIBRARY ASSOCIATION,8256 RIVER STREET ELIZABETHTOWN NY 12932,5188732670,5783,No Comment
5784,BELDEN NOBLE MEMORIAL LIBRARY OF ESSEX,2759 ESSEX RD. ESSEX NY 12936,5189638079,5784,No Comment
5785,KEENE PUBLIC LIBRARY,10928 NYS ROUTE 9N KEENE NY 12942,5185762200,5785,No Comment
5786,KEENE VALLEY LIBRARY ASSOCIATION,1796 MAIN STREET KEENE VALLEY NY 12943,5185764335,5786,No Comment
5787,KEESEVILLE FREE LIBRARY,1721 FRONT STREET KEESEVILLE NY 12944,5188349054,5787,No Comment
5788,LAKE PLACID PUBLIC LIBRARY,2471 MAIN STREET LAKE PLACID NY 12946,5185233200,5788,No Comment
5789,SHERMAN FREE LIBRARY,20 CHURCH STREET PORT HENRY NY 12974,5185467461,5789,No Comment
5790,SCHROON LAKE PUBLIC LIBRARY,15 LELAND AVENUE SCHROON LAKE NY 12870,5185327737,5790,No Comment
5791,TICONDEROGA BLACK WATCH MEMORIAL LIBRARY,99 MONTCALM STREET TICONDEROGA NY 12883,5185857380,5791,No Comment
5792,WELLS MEMORIAL LIBRARY,12230 NYS RTE 9N UPPER JAY NY 12987,5189462644,5792,No Comment
5793,WADHAMS FREE LIBRARY,763 NYS ROUTE 22 WADHAMS NY 12993,5189628717,5793,No Comment
5794,WESTPORT LIBRARY ASSOCIATION,6 HARRIS LANE WESTPORT NY 12993,5189628219,5794,No Comment
5795,PAINE MEMORIAL LIBRARY,2 GILLILAND LANE WILLSBORO NY 12996,5189634478,5795,No Comment
5796,WILMINGTON E.M. COOPER MEMORIAL P L,5751 ROUTE 86 WILMINGTON NY 12997,5189467701,5796,No Comment
5797,CHATEAUGAY MEMORIAL LIBRARY,4 JOHN STREET CHATEAUGAY NY 12920,5184970400,5797,No Comment
5798,"AKWESASNE CULTURAL CENTER, INC.",321 STATE ROUTE 37 HOGANSBURG NY 13655,5183582240,5798,No Comment
5799,THE WEAD LIBRARY,64 ELM STREET MALONE NY 12953,5184835251,5799,No Comment
5800,SARANAC LAKE FREE LIBRARY,109 MAIN STREET SARANAC LAKE NY 12983,5188914190,5800,No Comment
5801,TUPPER LAKE PUBLIC LIBRARY,41 LAKE STREET TUPPER LAKE NY 12986,5183599421,5801,No Comment
5802,SEYMOUR PUBLIC LIBRARY DISTRICT,176-178 GENESEE STREET AUBURN NY 13021,3152522571,5802,No Comment
5803,AURORA FREE LIBRARY,370 MAIN STREET AURORA NY 13026,3153648074,5803,No Comment
5804,STEWART B. LANG MEMORIAL LIBRARY,2577 EAST MAIN STREET CATO NY 13033,3156262101,5804,No Comment
5805,VILLAGE OF FAIR HAVEN PUBLIC LIBRARY,14426 SOUTH RICHMOND AVENUE FAIR HAVEN NY 13064,3159475851,5805,No Comment
5806,POWERS LIBRARY ASSOCIATION,29 CHURCH STREET MORAVIA NY 13118,3154971955,5806,No Comment
5807,HAZARD LIBRARY ASSOCIATION,2487 ROUTE 34B POPLAR RIDGE NY 13139,3153647975,5807,No Comment
5808,SPRINGPORT FREE LIBRARY,171 CAYUGA STREET UNION SPRINGS NY 13160,3158897766,5808,No Comment
5809,WEEDSPORT FREE LIBRARY,2795 EAST BRUTUS STREET WEEDSPORT NY 13166,3158346222,5809,No Comment
5810,KELLOGG FREE LIBRARY,5681 TELEPHONE ROAD EXTENSION CINCINNATUS NY 13040,6078634300,5810,No Comment
5811,CORTLAND FREE LIBRARY,32 CHURCH STREET CORTLAND NY 13045,6077531042,5811,No Comment
5812,PHILLIPS FREE LIBRARY,37 SOUTH MAIN STREET HOMER NY 13077,6077494616,5812,No Comment
5813,LAMONT MEMORIAL FREE LIBRARY,5 MAIN STREET MCGRAW NY 13101,6078366767,5813,No Comment
5814,PECK MEMORIAL LIBRARY,24 MAIN STREET MARATHON NY 13803,6078496135,5814,No Comment
5815,INTERLAKEN PUBLIC LIBRARY,8390 MAIN STREET INTERLAKEN NY 14847,6075324341,5815,No Comment
5816,LODI WHITTIER LIBRARY,8484 SOUTH MAIN STREET LODI NY 14860,6075826218,5816,No Comment
5817,"EDITH B. FORD MEMORIAL LIBRARY OF OVID, NEW YORK",7169 NORTH MAIN STREET OVID NY 14521,6078693031,5817,No Comment
5818,SENECA FALLS LIBRARY,47 CAYUGA STREET SENECA FALLS NY 13148,3155688265,5818,No Comment
5819,WATERLOO LIBRARY AND HISTORICAL SOCIETY,31 EAST WILLIAMS STREET WATERLOO NY 13165,3155393313,5819,No Comment
5820,BERKSHIRE FREE LIBRARY,12519 STATE ROUTE 38 BERKSHIRE NY 13736,6076574418,5820,No Comment
5821,CANDOR FREE LIBRARY,2 BANK STREET CANDOR NY 13743,6076597258,5821,No Comment
5822,TAPPAN-SPAULDING MEMORIAL LIBRARY,6 ROCK STREET NEWARK VALLEY NY 13811,6076429960,5822,No Comment
5823,GEORGE P. & SUSAN PLATT CADY LIBRARY,42 RIVER STREET NICHOLS NY 13812,6076993835,5823,No Comment
5824,COBURN FREE LIBRARY,275 MAIN STREET OWEGO NY 13827,6076873520,5824,No Comment
5825,SPENCER LIBRARY,41 NORTH MAIN STREET SPENCER NY 14883,6075894496,5825,No Comment
5826,WAVERLY FREE LIBRARY,18 ELIZABETH STREET WAVERLY NY 14892,6075659341,5826,No Comment
5827,GROTON PUBLIC LIBRARY,112 EAST CORTLAND STREET GROTON NY 13073,6078985055,5827,No Comment
5828,TOMPKINS COUNTY PUBLIC LIBRARY,101 EAST GREEN STREET ITHACA NY 14850,6072724557,5828,No Comment
5829,NEWFIELD PUBLIC LIBRARY,198 MAIN STREET NEWFIELD NY 14867,6075643594,5829,No Comment
5830,ULYSSES PHILOMATHIC LIBRARY,74 EAST MAIN STREET TRUMANSBURG NY 14886,6073875623,5830,No Comment
5831,BROOME COUNTY PUBLIC LIBRARY,185 COURT STREET BINGHAMTON NY 13901,6077786400,5831,No Comment
5832,DEPOSIT FREE LIBRARY,159 FRONT STREET DEPOSIT NY 13754,6074672577,5832,No Comment
5833,GEORGE F. JOHNSON MEMORIAL LIBRARY,1001 PARK STREET ENDICOTT NY 13760,6077575350,5833,No Comment
5834,FENTON FREE LIBRARY,1062 CHENANGO STREET BINGHAMTON NY 13901,6077248649,5834,No Comment
5835,YOUR HOME PUBLIC LIBRARY,107 MAIN STREET JOHNSON CITY NY 13790,6077974816,5835,No Comment
5836,LISLE FREE LIBRARY,8998 MAIN STREET LISLE NY 13797,6076923115,5836,No Comment
5837,NINEVEH PUB LIB OF COLESVILLE TOWNSHIP,3029 NY STATE HWY 7 NINEVEH NY 13813,6076931858,5837,No Comment
5838,VESTAL PUBLIC LIBRARY,320 VESTAL PARKWAY EAST VESTAL NY 13850,6077544243,5838,No Comment
5839,MARY WILCOX MEMORIAL LIBRARY,2630 MAIN STREET WHITNEY POINT NY 13862,6076923159,5839,No Comment
5840,AFTON FREE LIBRARY,105 A MAIN STREET AFTON NY 13730,6076391212,5840,No Comment
5841,BAINBRIDGE FREE LIBRARY,13 NORTH MAIN STREET BAINBRIDGE NY 13733,6079675305,5841,No Comment
5842,MOORE MEMORIAL LIBRARY,59 GENESEE STREET GREENE NY 13778,6076569349,5842,No Comment
5843,NEW BERLIN LIBRARY,15 SOUTH MAIN STREET NEW BERLIN NY 13411,6078478564,5843,No Comment
5844,GUERNSEY MEMORIAL LIBRARY OF NORWICH,3 COURT STREET NORWICH NY 13815,6073344034,5844,No Comment
5845,OXFORD MEMORIAL LIBRARY,8 FORT HILL PARK OXFORD NY 13830,6078436146,5845,No Comment
5846,SHERBURNE PUBLIC LIBRARY,2 EAST STATE STREET SHERBURNE NY 13460,6076744242,5846,No Comment
5847,SMYRNA PUBLIC LIBRARY,7 EAST MAIN STREET SMYRNA NY 13464,6076276271,5847,No Comment
5848,SOUTH NEW BERLIN FREE LIBRARY,3320 STATE HIGHWAY 8 SOUTH NEW BERLIN NY 13843,6078592420,5848,No Comment
5849,ANDES PUBLIC LIBRARY,242 MAIN STREET ANDES NY 13731,8456763333,5849,No Comment
5850,FAIRVIEW PUBLIC LIBRARY,43 WALNUT STREET MARGARETVILLE NY 12455,8455863791,5850,No Comment
5851,BOVINA PUBLIC LIBRARY,33 MAPLE AVENUE BOVINA CENTER NY 13740,6078324884,5851,No Comment
5852,CANNON FREE LIBRARY,40 ELM STREET DELHI NY 13753,6077462662,5852,No Comment
5853,SKENE MEMORIAL LIBRARY,1017 MAIN STREET FLEISCHMANNS NY 12430,8452544581,5853,No Comment
5854,FRANKLIN FREE LIBRARY,334 MAIN STREET FRANKLIN NY 13775,6078292941,5854,No Comment
5855,LOUISE ADELIA READ MEMORIAL LIBRARY,104 READ STREET HANCOCK NY 13783,6076372519,5855,No Comment
5856,ROXBURY LIBRARY ASSOCIATION,53742 STATE HIGHWAY 30 ROXBURY NY 12474,6073267901,5856,No Comment
5857,SIDNEY MEMORIAL PUBLIC LIBRARY,8 RIVER STREET SIDNEY NY 13838,6075631200,5857,No Comment
5858,STAMFORD VILLAGE LIBRARY,117 MAIN STREET STAMFORD NY 12167,6076525001,5858,No Comment
5859,WILLIAM B. OGDEN FREE LIBRARY,42 GARDINER PLACE WALTON NY 13856,6078655929,5859,No Comment
5860,CHERRY VALLEY MEMORIAL LIBRARY,61 MAIN STREET CHERRY VALLEY NY 13320,6072648214,5860,No Comment
5861,VILLAGE LIBRARY OF COOPERSTOWN,22 MAIN STREET COOPERSTOWN NY 13326,6075478344,5861,No Comment
5862,EDMESTON FREE LIBRARY,6 WEST STREET EDMESTON NY 13335,6079658208,5862,No Comment
5863,GILBERTSVILLE FREE LIBRARY,17 COMMERCIAL STREET GILBERTSVILLE NY 13776,6077832832,5863,No Comment
5864,KINNEY MEMORIAL LIBRARY,3140 COUNTY ROUTE 11 HARTWICK NY 13348,6072936600,5864,No Comment
5865,MILFORD FREE LIBRARY,64 SOUTH MAIN STREET MILFORD NY 13807,6072869076,5865,No Comment
5866,MORRIS LIBRARY,152 MAIN STREET MORRIS NY 13808,6072632080,5866,No Comment
5867,HUNTINGTON MEMORIAL LIBRARY,62 CHESTNUT STREET ONEONTA NY 13820,6074321980,5867,No Comment
5868,HARRIS MEMORIAL LIBRARY,334 MAIN STREET OTEGO NY 13825,6079886661,5868,No Comment
